"Reading","DateTime","Temp","Intensity","Site"
7013,2021-07-15 13:14:09,15.664,0,"Halfway Rock"
7014,2021-07-15 13:29:09,15.569,0,"Halfway Rock"
7015,2021-07-15 13:44:09,16.046,0,"Halfway Rock"
7016,2021-07-15 13:59:09,16.808,0,"Halfway Rock"
7017,2021-07-15 14:14:09,16.903,0,"Halfway Rock"
7018,2021-07-15 14:29:09,17.379,0,"Halfway Rock"
7019,2021-07-15 14:44:09,17.189,0,"Halfway Rock"
7020,2021-07-15 14:59:09,17.189,0,"Halfway Rock"
7021,2021-07-15 15:14:09,17.189,0,"Halfway Rock"
7022,2021-07-15 15:29:09,17.094,0,"Halfway Rock"
7023,2021-07-15 15:44:09,16.999,0,"Halfway Rock"
7024,2021-07-15 15:59:09,15.951,0,"Halfway Rock"
7025,2021-07-15 16:14:09,15.76,0,"Halfway Rock"
7026,2021-07-15 16:29:09,15.664,0,"Halfway Rock"
7027,2021-07-15 16:44:09,14.996,0,"Halfway Rock"
7028,2021-07-15 16:59:09,15.664,0,"Halfway Rock"
7029,2021-07-15 17:14:09,15.569,0,"Halfway Rock"
7030,2021-07-15 17:29:09,15.569,0,"Halfway Rock"
7031,2021-07-15 17:44:09,15.091,0,"Halfway Rock"
7032,2021-07-15 17:59:09,14.325,0,"Halfway Rock"
7033,2021-07-15 18:14:09,14.23,0,"Halfway Rock"
7034,2021-07-15 18:29:09,14.325,0,"Halfway Rock"
7035,2021-07-15 18:44:09,14.23,0,"Halfway Rock"
7036,2021-07-15 18:59:09,14.23,0,"Halfway Rock"
7037,2021-07-15 19:14:09,14.134,0,"Halfway Rock"
7038,2021-07-15 19:29:09,14.134,0,"Halfway Rock"
7039,2021-07-15 19:44:09,14.134,0,"Halfway Rock"
7040,2021-07-15 19:59:09,14.134,0,"Halfway Rock"
7041,2021-07-15 20:14:09,14.134,0,"Halfway Rock"
7042,2021-07-15 20:29:09,14.134,0,"Halfway Rock"
7043,2021-07-15 20:44:09,14.134,0,"Halfway Rock"
7044,2021-07-15 20:59:09,14.038,0,"Halfway Rock"
7045,2021-07-15 21:14:09,14.23,0,"Halfway Rock"
7046,2021-07-15 21:29:09,14.23,0,"Halfway Rock"
7047,2021-07-15 21:44:09,14.709,0,"Halfway Rock"
7048,2021-07-15 21:59:09,14.134,0,"Halfway Rock"
7049,2021-07-15 22:14:09,14.23,0,"Halfway Rock"
7050,2021-07-15 22:29:09,14.421,0,"Halfway Rock"
7051,2021-07-15 22:44:09,14.804,0,"Halfway Rock"
7052,2021-07-15 22:59:09,14.709,0,"Halfway Rock"
7053,2021-07-15 23:14:09,15.378,0,"Halfway Rock"
7054,2021-07-15 23:29:09,15.855,0,"Halfway Rock"
7055,2021-07-15 23:44:09,15.855,0,"Halfway Rock"
7056,2021-07-15 23:59:09,16.046,0,"Halfway Rock"
7057,2021-07-16 00:14:09,16.427,0,"Halfway Rock"
7058,2021-07-16 00:29:09,16.618,0,"Halfway Rock"
7059,2021-07-16 00:44:09,16.618,0,"Halfway Rock"
7060,2021-07-16 00:59:09,16.523,0,"Halfway Rock"
7061,2021-07-16 01:14:09,15.569,0,"Halfway Rock"
7062,2021-07-16 01:29:09,15.378,0,"Halfway Rock"
7063,2021-07-16 01:44:09,15.187,0,"Halfway Rock"
7064,2021-07-16 01:59:09,14.996,0,"Halfway Rock"
7065,2021-07-16 02:14:09,14.804,0,"Halfway Rock"
7066,2021-07-16 02:29:09,15.473,0,"Halfway Rock"
7067,2021-07-16 02:44:09,15.855,0,"Halfway Rock"
7068,2021-07-16 02:59:09,16.332,0,"Halfway Rock"
7069,2021-07-16 03:14:09,16.523,0,"Halfway Rock"
7070,2021-07-16 03:29:09,16.999,0,"Halfway Rock"
7071,2021-07-16 03:44:09,17.189,0,"Halfway Rock"
7072,2021-07-16 03:59:09,16.903,0,"Halfway Rock"
7073,2021-07-16 04:14:09,16.523,0,"Halfway Rock"
7074,2021-07-16 04:29:09,14.804,0,"Halfway Rock"
7075,2021-07-16 04:44:09,14.517,0,"Halfway Rock"
7076,2021-07-16 04:59:09,14.613,0,"Halfway Rock"
7077,2021-07-16 05:14:09,14.709,0,"Halfway Rock"
7078,2021-07-16 05:29:09,14.709,0,"Halfway Rock"
7079,2021-07-16 05:44:09,14.613,0,"Halfway Rock"
7080,2021-07-16 05:59:09,14.613,0,"Halfway Rock"
7081,2021-07-16 06:14:09,14.709,0,"Halfway Rock"
7082,2021-07-16 06:29:09,14.804,0,"Halfway Rock"
7083,2021-07-16 06:44:09,13.942,0,"Halfway Rock"
7084,2021-07-16 06:59:09,14.038,0,"Halfway Rock"
7085,2021-07-16 07:14:09,13.942,0,"Halfway Rock"
7086,2021-07-16 07:29:09,14.134,0,"Halfway Rock"
7087,2021-07-16 07:44:09,14.23,0,"Halfway Rock"
7088,2021-07-16 07:59:09,14.517,0,"Halfway Rock"
7089,2021-07-16 08:14:09,14.517,0,"Halfway Rock"
7090,2021-07-16 08:29:09,14.517,0,"Halfway Rock"
7091,2021-07-16 08:44:09,14.613,0,"Halfway Rock"
7092,2021-07-16 08:59:09,14.709,0,"Halfway Rock"
7093,2021-07-16 09:14:09,14.517,0,"Halfway Rock"
7094,2021-07-16 09:29:09,15.282,0,"Halfway Rock"
7095,2021-07-16 09:44:09,14.804,0,"Halfway Rock"
7096,2021-07-16 09:59:09,15.855,0,"Halfway Rock"
7097,2021-07-16 10:14:09,15.855,0,"Halfway Rock"
7098,2021-07-16 10:29:09,14.709,0,"Halfway Rock"
7099,2021-07-16 10:44:09,16.237,0,"Halfway Rock"
7100,2021-07-16 10:59:09,16.332,0,"Halfway Rock"
7101,2021-07-16 11:14:09,16.046,0,"Halfway Rock"
7102,2021-07-16 11:29:09,15.76,0,"Halfway Rock"
7103,2021-07-16 11:44:09,15.569,0,"Halfway Rock"
7104,2021-07-16 11:59:09,15.855,0,"Halfway Rock"
7105,2021-07-16 12:14:09,16.046,0,"Halfway Rock"
7106,2021-07-16 12:29:09,16.046,0,"Halfway Rock"
7107,2021-07-16 12:44:09,16.046,0,"Halfway Rock"
7108,2021-07-16 12:59:09,16.237,0,"Halfway Rock"
7109,2021-07-16 13:14:09,16.332,0,"Halfway Rock"
7110,2021-07-16 13:29:09,16.427,0,"Halfway Rock"
7111,2021-07-16 13:44:09,15.664,0,"Halfway Rock"
7112,2021-07-16 13:59:09,15.855,0,"Halfway Rock"
7113,2021-07-16 14:14:09,15.855,0,"Halfway Rock"
7114,2021-07-16 14:29:09,15.664,0,"Halfway Rock"
7115,2021-07-16 14:44:09,15.76,0,"Halfway Rock"
7116,2021-07-16 14:59:09,15.664,0,"Halfway Rock"
7117,2021-07-16 15:14:09,15.855,0,"Halfway Rock"
7118,2021-07-16 15:29:09,16.046,0,"Halfway Rock"
7119,2021-07-16 15:44:09,16.141,0,"Halfway Rock"
7120,2021-07-16 15:59:09,15.76,0,"Halfway Rock"
7121,2021-07-16 16:14:09,15.282,0,"Halfway Rock"
7122,2021-07-16 16:29:09,15.855,0,"Halfway Rock"
7123,2021-07-16 16:44:09,15.378,1,"Halfway Rock"
7124,2021-07-16 16:59:09,16.237,0,"Halfway Rock"
7125,2021-07-16 17:14:09,16.523,0,"Halfway Rock"
7126,2021-07-16 17:29:09,15.569,0,"Halfway Rock"
7127,2021-07-16 17:44:09,15.091,0,"Halfway Rock"
7128,2021-07-16 17:59:09,14.325,1,"Halfway Rock"
7129,2021-07-16 18:14:09,14.325,0,"Halfway Rock"
7130,2021-07-16 18:29:09,14.421,0,"Halfway Rock"
7131,2021-07-16 18:44:09,14.613,0,"Halfway Rock"
7132,2021-07-16 18:59:09,14.134,0,"Halfway Rock"
7133,2021-07-16 19:14:09,13.654,0,"Halfway Rock"
7134,2021-07-16 19:29:09,13.558,0,"Halfway Rock"
7135,2021-07-16 19:44:09,13.75,0,"Halfway Rock"
7136,2021-07-16 19:59:09,13.846,0,"Halfway Rock"
7137,2021-07-16 20:14:09,13.846,0,"Halfway Rock"
7138,2021-07-16 20:29:09,13.75,0,"Halfway Rock"
7139,2021-07-16 20:44:09,13.654,0,"Halfway Rock"
7140,2021-07-16 20:59:09,13.654,0,"Halfway Rock"
7141,2021-07-16 21:14:09,13.461,0,"Halfway Rock"
7142,2021-07-16 21:29:09,13.461,0,"Halfway Rock"
7143,2021-07-16 21:44:09,15.378,0,"Halfway Rock"
7144,2021-07-16 21:59:09,14.613,0,"Halfway Rock"
7145,2021-07-16 22:14:09,14.9,0,"Halfway Rock"
7146,2021-07-16 22:29:09,14.709,0,"Halfway Rock"
7147,2021-07-16 22:44:09,15.282,0,"Halfway Rock"
7148,2021-07-16 22:59:09,15.664,0,"Halfway Rock"
7149,2021-07-16 23:14:09,15.951,0,"Halfway Rock"
7150,2021-07-16 23:29:09,15.664,0,"Halfway Rock"
7151,2021-07-16 23:44:09,15.76,0,"Halfway Rock"
7152,2021-07-16 23:59:09,15.76,0,"Halfway Rock"
7153,2021-07-17 00:14:09,15.664,0,"Halfway Rock"
7154,2021-07-17 00:29:09,15.664,0,"Halfway Rock"
7155,2021-07-17 00:44:09,15.569,0,"Halfway Rock"
7156,2021-07-17 00:59:09,15.569,0,"Halfway Rock"
7157,2021-07-17 01:14:09,15.76,0,"Halfway Rock"
7158,2021-07-17 01:29:09,16.237,0,"Halfway Rock"
7159,2021-07-17 01:44:09,16.237,0,"Halfway Rock"
7160,2021-07-17 01:59:09,16.332,0,"Halfway Rock"
7161,2021-07-17 02:14:09,16.046,0,"Halfway Rock"
7162,2021-07-17 02:29:09,15.76,0,"Halfway Rock"
7163,2021-07-17 02:44:09,15.664,0,"Halfway Rock"
7164,2021-07-17 02:59:09,15.473,0,"Halfway Rock"
7165,2021-07-17 03:14:09,15.282,0,"Halfway Rock"
7166,2021-07-17 03:29:09,15.378,0,"Halfway Rock"
7167,2021-07-17 03:44:09,15.473,0,"Halfway Rock"
7168,2021-07-17 03:59:09,15.378,0,"Halfway Rock"
7169,2021-07-17 04:14:09,15.378,0,"Halfway Rock"
7170,2021-07-17 04:29:09,15.091,0,"Halfway Rock"
7171,2021-07-17 04:44:09,15.187,0,"Halfway Rock"
7172,2021-07-17 04:59:09,15.091,0,"Halfway Rock"
7173,2021-07-17 05:14:09,14.996,0,"Halfway Rock"
7174,2021-07-17 05:29:09,14.325,0,"Halfway Rock"
7175,2021-07-17 05:44:09,13.75,0,"Halfway Rock"
7176,2021-07-17 05:59:09,14.325,0,"Halfway Rock"
7177,2021-07-17 06:14:09,14.613,0,"Halfway Rock"
7178,2021-07-17 06:29:09,14.996,0,"Halfway Rock"
7179,2021-07-17 06:44:09,15.855,0,"Halfway Rock"
7180,2021-07-17 06:59:09,15.76,0,"Halfway Rock"
7181,2021-07-17 07:14:09,15.282,0,"Halfway Rock"
7182,2021-07-17 07:29:09,14.9,0,"Halfway Rock"
7183,2021-07-17 07:44:09,14.325,0,"Halfway Rock"
7184,2021-07-17 07:59:09,14.23,0,"Halfway Rock"
7185,2021-07-17 08:14:09,14.23,0,"Halfway Rock"
7186,2021-07-17 08:29:09,14.134,0,"Halfway Rock"
7187,2021-07-17 08:44:09,13.942,0,"Halfway Rock"
7188,2021-07-17 08:59:09,14.038,0,"Halfway Rock"
7189,2021-07-17 09:14:09,14.038,0,"Halfway Rock"
7190,2021-07-17 09:29:09,14.134,0,"Halfway Rock"
7191,2021-07-17 09:44:09,14.134,0,"Halfway Rock"
7192,2021-07-17 09:59:09,13.942,0,"Halfway Rock"
7193,2021-07-17 10:14:09,14.804,0,"Halfway Rock"
7194,2021-07-17 10:29:09,14.134,0,"Halfway Rock"
7195,2021-07-17 10:44:09,14.517,0,"Halfway Rock"
7196,2021-07-17 10:59:09,14.9,0,"Halfway Rock"
7197,2021-07-17 11:14:09,14.613,0,"Halfway Rock"
7198,2021-07-17 11:29:09,14.804,0,"Halfway Rock"
7199,2021-07-17 11:44:09,14.996,0,"Halfway Rock"
7200,2021-07-17 11:59:09,14.9,0,"Halfway Rock"
7201,2021-07-17 12:14:09,16.046,0,"Halfway Rock"
7202,2021-07-17 12:29:09,15.664,0,"Halfway Rock"
7203,2021-07-17 12:44:09,15.951,0,"Halfway Rock"
7204,2021-07-17 12:59:09,16.141,0,"Halfway Rock"
7205,2021-07-17 13:14:09,15.282,0,"Halfway Rock"
7206,2021-07-17 13:29:09,15.091,0,"Halfway Rock"
7207,2021-07-17 13:44:09,15.76,0,"Halfway Rock"
7208,2021-07-17 13:59:09,16.618,0,"Halfway Rock"
7209,2021-07-17 14:14:09,16.141,0,"Halfway Rock"
7210,2021-07-17 14:29:09,16.903,0,"Halfway Rock"
7211,2021-07-17 14:44:09,15.091,0,"Halfway Rock"
7212,2021-07-17 14:59:09,15.473,0,"Halfway Rock"
7213,2021-07-17 15:14:09,16.618,0,"Halfway Rock"
7214,2021-07-17 15:29:09,16.999,0,"Halfway Rock"
7215,2021-07-17 15:44:09,16.046,0,"Halfway Rock"
7216,2021-07-17 15:59:09,16.523,0,"Halfway Rock"
7217,2021-07-17 16:14:09,16.618,0,"Halfway Rock"
7218,2021-07-17 16:29:09,16.808,0,"Halfway Rock"
7219,2021-07-17 16:44:09,16.903,0,"Halfway Rock"
7220,2021-07-17 16:59:09,16.332,0,"Halfway Rock"
7221,2021-07-17 17:14:09,15.855,0,"Halfway Rock"
7222,2021-07-17 17:29:09,15.951,0,"Halfway Rock"
7223,2021-07-17 17:44:09,14.996,0,"Halfway Rock"
7224,2021-07-17 17:59:09,15.187,0,"Halfway Rock"
7225,2021-07-17 18:14:09,15.855,0,"Halfway Rock"
7226,2021-07-17 18:29:09,15.951,0,"Halfway Rock"
7227,2021-07-17 18:44:09,15.569,0,"Halfway Rock"
7228,2021-07-17 18:59:09,14.804,0,"Halfway Rock"
7229,2021-07-17 19:14:09,14.804,0,"Halfway Rock"
7230,2021-07-17 19:29:09,14.709,0,"Halfway Rock"
7231,2021-07-17 19:44:09,15.187,0,"Halfway Rock"
7232,2021-07-17 19:59:09,15.282,0,"Halfway Rock"
7233,2021-07-17 20:14:09,14.9,0,"Halfway Rock"
7234,2021-07-17 20:29:09,14.134,0,"Halfway Rock"
7235,2021-07-17 20:44:09,14.325,0,"Halfway Rock"
7236,2021-07-17 20:59:09,14.325,0,"Halfway Rock"
7237,2021-07-17 21:14:09,14.325,0,"Halfway Rock"
7238,2021-07-17 21:29:09,13.846,0,"Halfway Rock"
7239,2021-07-17 21:44:09,13.75,0,"Halfway Rock"
7240,2021-07-17 21:59:09,13.654,0,"Halfway Rock"
7241,2021-07-17 22:14:09,13.558,0,"Halfway Rock"
7242,2021-07-17 22:29:09,13.654,0,"Halfway Rock"
7243,2021-07-17 22:44:09,13.942,0,"Halfway Rock"
7244,2021-07-17 22:59:09,14.134,0,"Halfway Rock"
7245,2021-07-17 23:14:09,14.23,0,"Halfway Rock"
7246,2021-07-17 23:29:09,14.709,0,"Halfway Rock"
7247,2021-07-17 23:44:09,15.569,0,"Halfway Rock"
7248,2021-07-17 23:59:09,15.378,0,"Halfway Rock"
7249,2021-07-18 00:14:09,15.855,0,"Halfway Rock"
7250,2021-07-18 00:29:09,15.951,0,"Halfway Rock"
7251,2021-07-18 00:44:09,16.237,0,"Halfway Rock"
7252,2021-07-18 00:59:09,16.237,0,"Halfway Rock"
7253,2021-07-18 01:14:09,16.237,0,"Halfway Rock"
7254,2021-07-18 01:29:09,16.046,0,"Halfway Rock"
7255,2021-07-18 01:44:09,16.046,0,"Halfway Rock"
7256,2021-07-18 01:59:09,16.046,0,"Halfway Rock"
7257,2021-07-18 02:14:09,16.046,0,"Halfway Rock"
7258,2021-07-18 02:29:09,16.427,0,"Halfway Rock"
7259,2021-07-18 02:44:09,16.427,0,"Halfway Rock"
7260,2021-07-18 02:59:09,16.427,0,"Halfway Rock"
7261,2021-07-18 03:14:09,16.332,0,"Halfway Rock"
7262,2021-07-18 03:29:09,16.332,0,"Halfway Rock"
7263,2021-07-18 03:44:09,16.141,0,"Halfway Rock"
7264,2021-07-18 03:59:09,16.237,0,"Halfway Rock"
7265,2021-07-18 04:14:09,16.713,0,"Halfway Rock"
7266,2021-07-18 04:29:09,16.808,0,"Halfway Rock"
7267,2021-07-18 04:44:09,16.618,0,"Halfway Rock"
7268,2021-07-18 04:59:09,16.618,0,"Halfway Rock"
7269,2021-07-18 05:14:09,16.903,0,"Halfway Rock"
7270,2021-07-18 05:29:09,17.189,0,"Halfway Rock"
7271,2021-07-18 05:44:09,17.094,0,"Halfway Rock"
7272,2021-07-18 05:59:09,17.094,0,"Halfway Rock"
7273,2021-07-18 06:14:09,17.189,0,"Halfway Rock"
7274,2021-07-18 06:29:09,16.713,0,"Halfway Rock"
7275,2021-07-18 06:44:09,15.855,0,"Halfway Rock"
7276,2021-07-18 06:59:09,15.664,0,"Halfway Rock"
7277,2021-07-18 07:14:09,15.473,0,"Halfway Rock"
7278,2021-07-18 07:29:09,15.282,0,"Halfway Rock"
7279,2021-07-18 07:44:09,15.282,0,"Halfway Rock"
7280,2021-07-18 07:59:09,15.282,0,"Halfway Rock"
7281,2021-07-18 08:14:09,14.517,0,"Halfway Rock"
7282,2021-07-18 08:29:09,14.23,0,"Halfway Rock"
7283,2021-07-18 08:44:09,14.325,0,"Halfway Rock"
7284,2021-07-18 08:59:09,14.23,0,"Halfway Rock"
7285,2021-07-18 09:14:09,14.325,0,"Halfway Rock"
7286,2021-07-18 09:29:09,14.325,0,"Halfway Rock"
7287,2021-07-18 09:44:09,14.325,0,"Halfway Rock"
7288,2021-07-18 09:59:09,14.134,0,"Halfway Rock"
7289,2021-07-18 10:14:09,14.23,0,"Halfway Rock"
7290,2021-07-18 10:29:09,14.325,0,"Halfway Rock"
7291,2021-07-18 10:44:09,14.134,0,"Halfway Rock"
7292,2021-07-18 10:59:09,13.942,0,"Halfway Rock"
7293,2021-07-18 11:14:09,13.75,0,"Halfway Rock"
7294,2021-07-18 11:29:09,13.942,0,"Halfway Rock"
7295,2021-07-18 11:44:09,14.038,0,"Halfway Rock"
7296,2021-07-18 11:59:09,14.134,0,"Halfway Rock"
7297,2021-07-18 12:14:09,14.325,0,"Halfway Rock"
7298,2021-07-18 12:29:09,14.517,0,"Halfway Rock"
7299,2021-07-18 12:44:09,14.613,0,"Halfway Rock"
7300,2021-07-18 12:59:09,15.091,0,"Halfway Rock"
7301,2021-07-18 13:14:09,14.996,0,"Halfway Rock"
7302,2021-07-18 13:29:09,15.378,0,"Halfway Rock"
7303,2021-07-18 13:44:09,15.378,0,"Halfway Rock"
7304,2021-07-18 13:59:09,15.473,0,"Halfway Rock"
7305,2021-07-18 14:14:09,15.473,0,"Halfway Rock"
7306,2021-07-18 14:29:09,15.569,0,"Halfway Rock"
7307,2021-07-18 14:44:09,15.473,0,"Halfway Rock"
7308,2021-07-18 14:59:09,15.378,0,"Halfway Rock"
7309,2021-07-18 15:14:09,15.282,0,"Halfway Rock"
7310,2021-07-18 15:29:09,15.091,0,"Halfway Rock"
7311,2021-07-18 15:44:09,16.237,0,"Halfway Rock"
7312,2021-07-18 15:59:09,16.523,0,"Halfway Rock"
7313,2021-07-18 16:14:09,16.903,0,"Halfway Rock"
7314,2021-07-18 16:29:09,17.094,0,"Halfway Rock"
7315,2021-07-18 16:44:09,17.189,0,"Halfway Rock"
7316,2021-07-18 16:59:09,17.284,0,"Halfway Rock"
7317,2021-07-18 17:14:09,17.379,0,"Halfway Rock"
7318,2021-07-18 17:29:09,17.475,0,"Halfway Rock"
7319,2021-07-18 17:44:09,17.665,0,"Halfway Rock"
7320,2021-07-18 17:59:09,17.094,0,"Halfway Rock"
7321,2021-07-18 18:14:09,17.76,0,"Halfway Rock"
7322,2021-07-18 18:29:09,16.523,0,"Halfway Rock"
7323,2021-07-18 18:44:09,17.284,0,"Halfway Rock"
7324,2021-07-18 18:59:09,16.618,0,"Halfway Rock"
7325,2021-07-18 19:14:09,14.421,0,"Halfway Rock"
7326,2021-07-18 19:29:09,13.461,0,"Halfway Rock"
7327,2021-07-18 19:44:09,13.654,0,"Halfway Rock"
7328,2021-07-18 19:59:09,14.038,0,"Halfway Rock"
7329,2021-07-18 20:14:09,13.75,0,"Halfway Rock"
7330,2021-07-18 20:29:09,13.654,0,"Halfway Rock"
7331,2021-07-18 20:44:09,13.75,0,"Halfway Rock"
7332,2021-07-18 20:59:09,13.654,0,"Halfway Rock"
7333,2021-07-18 21:14:09,13.75,0,"Halfway Rock"
7334,2021-07-18 21:29:09,13.75,0,"Halfway Rock"
7335,2021-07-18 21:44:09,14.134,0,"Halfway Rock"
7336,2021-07-18 21:59:09,14.23,0,"Halfway Rock"
7337,2021-07-18 22:14:09,14.517,0,"Halfway Rock"
7338,2021-07-18 22:29:09,14.517,0,"Halfway Rock"
7339,2021-07-18 22:44:09,14.421,0,"Halfway Rock"
7340,2021-07-18 22:59:09,14.23,0,"Halfway Rock"
7341,2021-07-18 23:14:09,14.134,0,"Halfway Rock"
7342,2021-07-18 23:29:09,14.23,0,"Halfway Rock"
7343,2021-07-18 23:44:09,14.325,0,"Halfway Rock"
7344,2021-07-18 23:59:09,14.23,0,"Halfway Rock"
7345,2021-07-19 00:14:09,13.942,0,"Halfway Rock"
7346,2021-07-19 00:29:09,14.038,0,"Halfway Rock"
7347,2021-07-19 00:44:09,14.134,0,"Halfway Rock"
7348,2021-07-19 00:59:09,14.23,0,"Halfway Rock"
7349,2021-07-19 01:14:09,14.134,0,"Halfway Rock"
7350,2021-07-19 01:29:09,14.134,0,"Halfway Rock"
7351,2021-07-19 01:44:09,14.325,0,"Halfway Rock"
7352,2021-07-19 01:59:09,14.613,0,"Halfway Rock"
7353,2021-07-19 02:14:09,14.709,0,"Halfway Rock"
7354,2021-07-19 02:29:09,15.282,0,"Halfway Rock"
7355,2021-07-19 02:44:09,15.378,0,"Halfway Rock"
7356,2021-07-19 02:59:09,15.855,0,"Halfway Rock"
7357,2021-07-19 03:14:09,16.046,0,"Halfway Rock"
7358,2021-07-19 03:29:09,16.046,0,"Halfway Rock"
7359,2021-07-19 03:44:09,16.141,0,"Halfway Rock"
7360,2021-07-19 03:59:09,16.332,0,"Halfway Rock"
7361,2021-07-19 04:14:09,16.713,0,"Halfway Rock"
7362,2021-07-19 04:29:09,16.713,0,"Halfway Rock"
7363,2021-07-19 04:44:09,16.427,0,"Halfway Rock"
7364,2021-07-19 04:59:09,16.332,0,"Halfway Rock"
7365,2021-07-19 05:14:09,16.808,0,"Halfway Rock"
7366,2021-07-19 05:29:09,16.427,0,"Halfway Rock"
7367,2021-07-19 05:44:09,16.046,0,"Halfway Rock"
7368,2021-07-19 05:59:09,15.187,0,"Halfway Rock"
7369,2021-07-19 06:14:09,15.569,0,"Halfway Rock"
7370,2021-07-19 06:29:09,15.187,0,"Halfway Rock"
7371,2021-07-19 06:44:09,14.804,0,"Halfway Rock"
7372,2021-07-19 06:59:09,14.709,0,"Halfway Rock"
7373,2021-07-19 07:14:09,14.613,0,"Halfway Rock"
7374,2021-07-19 07:29:09,14.613,0,"Halfway Rock"
7375,2021-07-19 07:44:09,14.517,0,"Halfway Rock"
7376,2021-07-19 07:59:09,14.421,0,"Halfway Rock"
7377,2021-07-19 08:14:09,14.613,0,"Halfway Rock"
7378,2021-07-19 08:29:09,14.613,0,"Halfway Rock"
7379,2021-07-19 08:44:09,13.75,0,"Halfway Rock"
7380,2021-07-19 08:59:09,13.846,0,"Halfway Rock"
7381,2021-07-19 09:14:09,13.654,0,"Halfway Rock"
7382,2021-07-19 09:29:09,13.654,0,"Halfway Rock"
7383,2021-07-19 09:44:09,13.654,0,"Halfway Rock"
7384,2021-07-19 09:59:09,13.654,0,"Halfway Rock"
7385,2021-07-19 10:14:09,13.75,0,"Halfway Rock"
7386,2021-07-19 10:29:09,13.75,0,"Halfway Rock"
7387,2021-07-19 10:44:09,13.846,0,"Halfway Rock"
7388,2021-07-19 10:59:09,13.173,0,"Halfway Rock"
7389,2021-07-19 11:14:09,12.98,0,"Halfway Rock"
7390,2021-07-19 11:29:09,12.98,0,"Halfway Rock"
7391,2021-07-19 11:44:09,13.461,0,"Halfway Rock"
7392,2021-07-19 11:59:09,13.365,0,"Halfway Rock"
7393,2021-07-19 12:14:09,13.654,0,"Halfway Rock"
7394,2021-07-19 12:29:09,14.134,0,"Halfway Rock"
7395,2021-07-19 12:44:09,14.325,0,"Halfway Rock"
7396,2021-07-19 12:59:09,14.517,0,"Halfway Rock"
7397,2021-07-19 13:14:09,14.517,0,"Halfway Rock"
7398,2021-07-19 13:29:09,14.421,0,"Halfway Rock"
7399,2021-07-19 13:44:09,14.325,0,"Halfway Rock"
7400,2021-07-19 13:59:09,15.378,0,"Halfway Rock"
7401,2021-07-19 14:14:09,15.378,0,"Halfway Rock"
7402,2021-07-19 14:29:09,16.141,0,"Halfway Rock"
7403,2021-07-19 14:44:09,15.855,0,"Halfway Rock"
7404,2021-07-19 14:59:09,15.569,0,"Halfway Rock"
7405,2021-07-19 15:14:09,15.664,0,"Halfway Rock"
7406,2021-07-19 15:29:09,15.76,0,"Halfway Rock"
7407,2021-07-19 15:44:09,15.569,0,"Halfway Rock"
7408,2021-07-19 15:59:09,15.76,0,"Halfway Rock"
7409,2021-07-19 16:14:09,15.282,0,"Halfway Rock"
7410,2021-07-19 16:29:09,15.951,0,"Halfway Rock"
7411,2021-07-19 16:44:09,15.855,0,"Halfway Rock"
7412,2021-07-19 16:59:09,15.76,0,"Halfway Rock"
7413,2021-07-19 17:14:09,15.091,0,"Halfway Rock"
7414,2021-07-19 17:29:09,15.187,0,"Halfway Rock"
7415,2021-07-19 17:44:09,15.091,0,"Halfway Rock"
7416,2021-07-19 17:59:09,14.996,0,"Halfway Rock"
7417,2021-07-19 18:14:09,15.091,0,"Halfway Rock"
7418,2021-07-19 18:29:09,14.613,0,"Halfway Rock"
7419,2021-07-19 18:44:09,14.517,0,"Halfway Rock"
7420,2021-07-19 18:59:09,14.23,0,"Halfway Rock"
7421,2021-07-19 19:14:09,14.9,0,"Halfway Rock"
7422,2021-07-19 19:29:09,15.187,0,"Halfway Rock"
7423,2021-07-19 19:44:09,15.187,0,"Halfway Rock"
7424,2021-07-19 19:59:09,14.996,0,"Halfway Rock"
7425,2021-07-19 20:14:09,14.421,0,"Halfway Rock"
7426,2021-07-19 20:29:09,14.038,0,"Halfway Rock"
7427,2021-07-19 20:44:09,14.421,0,"Halfway Rock"
7428,2021-07-19 20:59:09,14.517,0,"Halfway Rock"
7429,2021-07-19 21:14:09,14.325,0,"Halfway Rock"
7430,2021-07-19 21:29:09,14.134,0,"Halfway Rock"
7431,2021-07-19 21:44:09,14.038,0,"Halfway Rock"
7432,2021-07-19 21:59:09,14.038,0,"Halfway Rock"
7433,2021-07-19 22:14:09,14.134,0,"Halfway Rock"
7434,2021-07-19 22:29:09,13.942,0,"Halfway Rock"
7435,2021-07-19 22:44:09,13.461,0,"Halfway Rock"
7436,2021-07-19 22:59:09,13.076,0,"Halfway Rock"
7437,2021-07-19 23:14:09,13.076,0,"Halfway Rock"
7438,2021-07-19 23:29:09,13.076,0,"Halfway Rock"
7439,2021-07-19 23:44:09,13.173,0,"Halfway Rock"
7440,2021-07-19 23:59:09,13.076,0,"Halfway Rock"
7441,2021-07-20 00:14:09,13.461,0,"Halfway Rock"
7442,2021-07-20 00:29:09,13.076,0,"Halfway Rock"
7443,2021-07-20 00:44:09,13.365,0,"Halfway Rock"
7444,2021-07-20 00:59:09,13.654,0,"Halfway Rock"
7445,2021-07-20 01:14:09,14.709,0,"Halfway Rock"
7446,2021-07-20 01:29:09,14.613,0,"Halfway Rock"
7447,2021-07-20 01:44:09,14.996,0,"Halfway Rock"
7448,2021-07-20 01:59:09,15.091,0,"Halfway Rock"
